Organization,Category,Mission/Goals,Service Area (Region),County,Also Serving,Region,Website,Contact Person,Email,Phone
Northeast Indiana Area Health Education Center (Adams),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Adams,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Allen),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Allen,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Blackford),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Blackford,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",6,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (DeKalb),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",DeKalb,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Delaware),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Delaware,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",6,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Elkhart),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Elkhart,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",2,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Grant),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Grant,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Huntington),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Huntington,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Jay),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Jay,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",6,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Kosciusko),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Kosciusko,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",2,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (LaGrange),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",LaGrange,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Noble),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Noble,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Randolph),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Randolph,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",6,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Steuben),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Steuben,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Wabash),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Wabash,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Wells),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Wells,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
Northeast Indiana Area Health Education Center (Whitley),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",Whitley,"Adams, Allen, Blackford, DeKalb, Delaware, Elkhart, Grant, Huntington, Jay, Kosciusko, LaGrange, Noble, Randolph, Steuben, Wabash, Wells, and Whitley",3,http://cms.bsu.edu/about/administrativeoffices/bbc/affiliatedcenters/neiahec,Cathy Whaley,cdwhaley@bsu.edu,765-285-5681
